series,sample_index,time_s,value
TrailHeadAxial,18,5.848452113406184e-07,-89.16139247005202
TrailHeadAxial,19,6.770673925396619e-07,-89.10916334447555
TrailHeadAxial,20,7.692895737387053e-07,-89.06833944012658
TrailHeadAxial,21,8.615117549377488e-07,-89.03721082874765
TrailHeadAxial,22,9.537339361367922e-07,-89.01430255029415
TrailHeadAxial,23,1.0459561173358356e-06,-88.99834548682489
TrailHeadAxial,24,1.138178298534879e-06,-88.98825306472621
TrailHeadAxial,25,1.3075080704733324e-06,-88.98198379924473
TrailHeadAxial,26,1.4768378424117857e-06,-88.98787477279775
TrailHeadAxial,27,1.646167614350239e-06,-89.00260505603643
TrailHeadAxial,28,1.8154973862886924e-06,-89.02375417302065
TrailHeadAxial,29,1.9848271582271455e-06,-89.04956663050022
TrailHeadAxial,30,2.1541569301655986e-06,-89.07878809370688
TrailHeadAxial,31,2.449250480892405e-06,-89.13527472121385
TrailHeadAxial,32,2.7443440316192115e-06,-89.19659941059416
TrailHeadAxial,33,3.039437582346018e-06,-89.26125466883133
TrailHeadAxial,34,3.3345311330728243e-06,-89.32828377828075
TrailHeadAxial,35,3.6296246837996307e-06,-89.39700886022695
TrailHeadAxial,36,3.924718234526437e-06,-89.46695675011976
TrailHeadAxial,37,4.450026296754274e-06,-89.5933482624643
TrailHeadAxial,38,4.975334358982111e-06,-89.72069263110541
TrailHeadAxial,39,5.500642421209948e-06,-89.84722890205849
TrailHeadAxial,40,6.025950483437785e-06,-89.97122624691546
TrailHeadAxial,41,6.551258545665622e-06,-90.09128012513676
TrailHeadAxial,42,7.0765666078934595e-06,-90.20638909660117
TrailHeadAxial,43,8.14244892814704e-06,-90.421822877677
TrailHeadAxial,44,9.20833124840062e-06,-90.6105093746247
TrailHeadAxial,45,1.02742135686542e-05,-90.77175173396418
TrailHeadAxial,46,1.134009588890778e-05,-90.90673587132667
TrailHeadAxial,47,1.2405978209161358e-05,-91.01769912137232
TrailHeadAxial,48,1.3471860529414938e-05,-91.10722719972362
TrailHeadAxial,49,1.541902505888877e-05,-91.22384069778644
TrailHeadAxial,50,1.7366189588362604e-05,-91.29286362137798
TrailHeadAxial,51,1.9313354117836436e-05,-91.3272381248479
TrailHeadAxial,52,2.126051864731027e-05,-91.33657843617229
TrailHeadAxial,53,2.3207683176784102e-05,-91.32784818593827
TrailHeadAxial,54,2.5154847706257935e-05,-91.30634591358397
TrailHeadAxial,55,2.820158190872388e-05,-91.2564743367147
TrailHeadAxial,56,3.1248316111189826e-05,-91.19506702967638
TrailHeadAxial,57,3.429505031365577e-05,-91.12758627945254
TrailHeadAxial,58,3.734178451612172e-05,-91.05722664915527
TrailHeadAxial,59,4.038851871858766e-05,-90.98611164143405
TrailHeadAxial,60,4.343525292105361e-05,-90.91554471725439
TrailHeadAxial,61,4.96338373415471e-05,-90.77614953280444
TrailHeadAxial,62,5.58324217620406e-05,-90.64305621628796
TrailHeadAxial,63,6.20310061825341e-05,-90.5160758095886
TrailHeadAxial,64,6.82295906030276e-05,-90.39537622891602
TrailHeadAxial,65,7.44281750235211e-05,-90.28090935498463
TrailHeadAxial,66,8.062675944401459e-05,-90.1719926305525
TrailHeadAxial,67,9.346260532395746e-05,-89.96100624540779
TrailHeadAxial,68,0.00010629845120390032,-89.76602763740382
TrailHeadAxial,69,0.00011913429708384319,-89.58356226108427
TrailHeadAxial,70,0.00013197014296378604,-89.41080414024029
TrailHeadAxial,71,0.0001448059888437289,-89.2455052706515
TrailHeadAxial,72,0.00016588165749779728,-88.98620681143804
TrailHeadAxial,73,0.00018695732615186565,-88.7372554218729
TrailHeadAxial,74,0.00020803299480593403,-88.49527294093052
TrailHeadAxial,75,0.0002291086634600024,-88.25830527314483
TrailHeadAxial,76,0.0002501843321140708,-88.0252245011833
TrailHeadAxial,77,0.00028354300047888807,-87.66291071932855
